"file_path","layer","notes"
"reports/relaxation_measurement_robustness_audit.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/relaxation_outlier_audit.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/relaxation_outlier_audit_no_toolbox.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/relaxation_pipeline_audit.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/relaxation_raw_candidates.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/relaxation_structure_scan.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/relaxation_time_series_scan.md","ROOT_ARTIFACT","Non-Switching-primary subject matter in reports/; reference only for Switching boundary work."
"reports/repo_cleanup_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/repo_structure_recommendation.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/residual_shape_consistency_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/rmse_closure_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/root_chaos_map.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/root_decoupling.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/run_context_diagnosis.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/run_phi1_observable_phi2_driver_test.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/run_phi2_shape_physics_test.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/run_review_audit.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/run_switching_canonical_fix.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/runtime_classification.md","ROOT_ARTIFACT","Runtime classification narrative."
"reports/script_asset_summary.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/speak_vs_x_cross_experiment_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/stability_basin_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/structural_alignment_plan.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/subset_stability_analysis.ps1","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/subset_stability_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/switching_aging_utils_audit.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_analysis_classification.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_analysis_conflict_resolution.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_analysis_inventory.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_analysis_progress_survey.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_analysis_repair_difficulty.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_analysis_system_audit.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_backfill.md","LEGACY_REFERENCE","Legacy migration or superseded draft; not authoritative."
"reports/switching_canonical_analysis_clean.md","ROOT_ARTIFACT","Audit/cleanup report at repo root; not run-dir data."
"reports/switching_canonical_boundary_definition.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_compliance_audit.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_component_classification.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_connectivity.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_canonical_connectivity_closure.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_canonical_definition_audit.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_definition_extraction.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_entrypoint_audit.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_final.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_identity_realignment.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonical_robustness_contract.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_canonical_run_closure.md","CANONICAL_RUN","Canonical definition or governance narrative; does not replace run-backed artifacts in the canonical run directory."
"reports/switching_canonicalization_execution.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_collapse_interpretation.md","ROOT_ARTIFACT","Scaling/collapse study report; repo-root; not canonical run directory."
"reports/switching_collapse_verification.md","ROOT_ARTIFACT","Scaling/collapse study report; repo-root; not canonical run directory."
"reports/switching_core_analysis_coverage.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/switching_infrastructure_closure.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_intra_measurement_robustness_report.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/switching_layer1_robustness_audit.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_layer1_robustness_definition.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_layer1_robustness_reconciliation.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_measurement_robustness_report.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/switching_migration_pilot.md","LEGACY_REFERENCE","Legacy migration or superseded draft; not authoritative."
"reports/switching_migration_pilot.md.PARTIAL_DO_NOT_USE","LEGACY_REFERENCE","Legacy migration or superseded draft; not authoritative."
"reports/switching_migration_pilot_v2.md","LEGACY_REFERENCE","Legacy migration or superseded draft; not authoritative."
"reports/switching_migration_pilot_v2.md.PARTIAL_DO_NOT_USE","LEGACY_REFERENCE","Legacy migration or superseded draft; not authoritative."
"reports/switching_parameter_robustness_update_audit.md","ROOT_ARTIFACT","Switching-related repo-root report; not canonical run outputs."
"reports/switching_pipeline_stability.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/switching_pipeline_stability_post_enforcement.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/switching_raw_baseline_correction_report.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/switching_replay_guard_rules.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_replay_plan.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_replay_reconciliation.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_robustness_definition_recovery.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_robustness_execution_trace.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_robustness_rerun_readiness.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_robustness_root_validation.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_robustness_unblock_plan.md","ROOT_ARTIFACT","Inventory/audit/robustness narrative; repo-root report."
"reports/switching_scaling_canonical_test.md","ROOT_ARTIFACT","Scaling/collapse study report; repo-root; not canonical run directory."
"reports/switching_script_inventory.md","ROOT_ARTIFACT","Switching-related report at repo root; not the designated canonical run folder."
"reports/system_calibration_fix.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/system_fix_audit.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/system_formalization_audit.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/system_nonblocking_calibration_audit.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/system_stress_test_report.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/system_stress_test_summary.json","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/system_usability_audit.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/tau_extracted.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/tau_vs_barrier_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/temperature_boundary_audit.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/temperature_null_test_metrics.csv","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/temperature_null_test_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/template_compliance_audit.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/template_installation.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/transition_driver_report.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/ver12_canonical_audit.md","LEGACY_REFERENCE","Legacy or migration-era Switching documentation."
"reports/ver12_step21a_canonicalization.md","LEGACY_REFERENCE","Legacy or migration-era Switching documentation."
"reports/width_decomposition.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/width_interaction_closure_test_v2.md","ROOT_ARTIFACT","Repo-root report; outside canonical Switching run directory."
"reports/wrapper_fix_audit.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"reports/wrapper_soft_gate.md","ROOT_ARTIFACT","Infrastructure/execution audit; non-Switching-primary or cross-cutting."
"Switching/analysis/analyze_phi_kappa_canonical_space.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/checkNoDuplicateTemps.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/computeMetrics.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/debug_fix_o2_pipeline.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/ensureDir.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/experimental/run_switching_physical_baseline_model.m","LEGACY_REFERENCE","Experimental Switching analysis; not the canonical entrypoint pipeline."
"Switching/analysis/experimental/run_switching_raw_baseline_correction_and_comparison.m","LEGACY_REFERENCE","Experimental Switching analysis; not the canonical entrypoint pipeline."
"Switching/analysis/find_relaxation_time_series.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/formatNum.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/getVarByCandidates.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/inspect_relaxation_data_structure.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/leaveOneOutPredict.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/locate_relaxation_raw_runs.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/pearsonCorrelation.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/phi1_phi2_driver_helpers.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/phi2_deformation_helpers.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/phi2_shape_helpers.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/relImprovement.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_aging_collapse_kappa1_kappa2.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_aging_kappa_comparison.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_aging_nonlinear_law_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_alpha_observable_search.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_alpha_physical_validity_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_asymmetric_spread_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_build_relaxation_dataset.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_build_relaxation_dataset_from_pipeline.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_collapse_failure_mode_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_dir_pointer.txt","ROOT_ARTIFACT","Local pointer file; not authoritative run identity (canonical truth is under results/.../run_2026_04_03_000147_switching_canonical/)."
"Switching/analysis/run_extract_tau_from_relaxation.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_kappa2_kww_shape_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_kappa2_opening_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_kappa2_operational_signature_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_kappa2_physical_necessity.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_minimal_canonical.m","LEGACY_REFERENCE","Non-canonical entrypoint or secondary study per switching_noncanonical_scripts.csv / boundary tables."
"Switching/analysis/run_parameter_robustness_switching_canonical.m","LEGACY_REFERENCE","Non-canonical entrypoint or secondary study per switching_noncanonical_scripts.csv / boundary tables."
"Switching/analysis/run_phi_asymmetry_link.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_even_deformation_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_physical_identification.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_physical_structure_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_pt_independence_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_pt_restricted_deformation.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_pt_restricted_deformation_5_1.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_pt_restricted_deformation_stable.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi_temperature_derivative_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi1_observable_phi2_driver_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi1_phi2_observable_closure_fixed.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi1_phi2_observable_closure_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi2_deformation_structure_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi2_extended_deformation_basis_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi2_kappa2_canonical_residual_mode.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi2_second_order_deformation_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_phi2_shape_physics_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_prediction_falsification_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_pt_deformation_mode_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_pt_energy_extraction_robustness_audit.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_PT_kappa_relaxation_mapping.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_PT_to_relaxation_mapping.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_pt_width_spread_observable_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_relaxation_deep_search.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_relaxation_extraction_from_known_runs.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_relaxation_outlier_audit.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_relaxation_outlier_audit_no_toolbox.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_residual_decomposition_22k_failure_audit.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_residual_rank2_audit.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_residual_sector_robustness.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_residual_temperature_structure_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_switching_canonical.m","CANONICAL_RUN","Sole registered Switching canonical entrypoint; agents must use this path per docs/repo_execution_rules.md."
"Switching/analysis/run_switching_peak_jump_audit.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_tail_ablation_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_trajectory_geometry_aging_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_validate_relaxation_dataset.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_width_decomposition_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_width_interaction_closure_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/run_width_interaction_closure_test_v2.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/sanitizeMD.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/spearmanCorrelation.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_a1_vs_curvature_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_alignment_audit.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_dynamic_shape_geometry_match_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_dynamic_shape_mode_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_effective_observables.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_energy_mapping_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_energy_scale_collapse_filtered.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_full_scaling_collapse.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_full_scaling_collapse_figure_repair.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_geometry_diagnostics.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_mechanism_followup.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_mechanism_survey.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_mode23_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_observable_basis_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_observable_stability_survey.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_residual_collapse_verification_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_residual_decomposition_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_ridge_curvature_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_ridge_susceptibility_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_ridge_susceptibility_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_second_coordinate_duel.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_second_structural_observable_search.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_shape_rank_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_translation_mode_test.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/switching_XI_Xshape_analysis.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/tiedRankLocal.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/toDoubleColumn.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
"Switching/analysis/yesno.m","LEGACY_REFERENCE","Switching/analysis helper or secondary runner; not the registered canonical entrypoint."
