"combo_id","I0_candidate","W_candidate","S0_candidate","is_baseline","primary_metric_mean_std","low_primary_metric_mean_std","high_primary_metric_mean_std","T22_specific_defect","leave22k_out_delta","primary_common_x_min","primary_common_x_max","primary_valid_curves","low_primary_valid_curves","high_primary_valid_curves","diag_32_34_metric_mean_std","I0_roughness_mean_abs_step","W_roughness_mean_abs_step","S0_roughness_mean_abs_step","delta_low_vs_baseline","delta_high_vs_baseline","high_improvement_with_low_cost"
"G111","I_half_midpoint","W_sigma_positive","S_area_core","NO","0.102032688907765","0.060879550833591","0.101778357909773","0.0781640098569204","0.00152219226609995","-0.486220850394096","1.67767021418453","14","8","6","NaN","2.06306205646803","0.454164922922247","0.0635155141189884","-0.0697339395532979","-0.0133323399071688","YES"
"G112","I_half_midpoint","W_sigma_positive","S_smoothed_peak_across_T","NO","0.0917636182820336","0.110407909725856","0.0639253543905597","0.0414282605279916","0.00293808319127281","-0.486220850394096","1.67767021418453","14","8","6","NaN","2.06306205646803","0.454164922922247","0.0221758619540487","-0.020205580661033","-0.0511853434263824","YES"
"G113","I_half_midpoint","W_area_20_80","S_peak_old","NO","0.133265794210172","0.113595862901135","0.207799581441167","0.153960816109395","-0.00254099300358659","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0281667962705674","-0.0170176274857534","0.0926888836242248","NO"
"G114","I_half_midpoint","W_area_20_80","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G115","I_half_midpoint","W_area_20_80","S_top2_mean","NO","0.139373220803668","0.129920424249394","0.212133603131756","0.0755239904128869","0.00408178077500387","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0221758064365963","-0.000693066137494813","0.0970229053148143","NO"
"G116","I_half_midpoint","W_area_20_80","S_top3_mean","NO","0.172160201867802","0.146910417409142","0.266451341255012","0.0948431968124506","0.00523116822582911","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0206326686722723","0.0162969270222536","0.15134064343807","NO"
"G117","I_half_midpoint","W_area_20_80","S_percentile_95","NO","14.8216156762653","11.1743670066597","4.3392462724159","15.8245451690054","-0.109017628097439","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.00360765916645248","11.0437535162728","4.22413557459896","NO"
"G118","I_half_midpoint","W_area_20_80","S_area_positive","NO","0.0490468656179944","0.0379776406097301","0.069930786538841","0.026722429741957","0.00147687222700681","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0807547394824577","-0.0926358497771588","-0.0451799112781011","YES"
"G119","I_half_midpoint","W_area_20_80","S_area_core","NO","0.114172596371674","0.0621771954545011","0.140647962659464","0.0635999188704378","0.00314239303668627","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0635155141189884","-0.0684362949323877","0.0255372648425215","NO"
"G120","I_half_midpoint","W_area_20_80","S_smoothed_peak_across_T","NO","0.121014740766255","0.116700894862296","0.187361764667373","0.064618036934731","0.003511670290651","-0.279714031543509","0.928343770199655","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0221758619540487","-0.0139125955245925","0.0722510668504305","NO"
"G121","I_half_midpoint","W_area_10_90","S_peak_old","NO","0.0976401377229279","0.105113993348071","0.0902271425754047","0.0873033737570316","-0.000118765410853303","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0281667962705674","-0.0254994970388176","-0.0248835552415373","YES"
"G122","I_half_midpoint","W_area_10_90","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G123","I_half_midpoint","W_area_10_90","S_top2_mean","NO","0.115318939261502","0.122061861831087","0.0982439463792845","0.0597283944654212","0.003468775765071","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0221758064365963","-0.00855162855580212","-0.0168667514376576","YES"
"G124","I_half_midpoint","W_area_10_90","S_top3_mean","NO","0.138819921226182","0.143780629934585","0.102044838222064","0.04519272642443","0.00510718392381113","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0206326686722723","0.013167139547696","-0.0130658595948778","NO"
"G125","I_half_midpoint","W_area_10_90","S_percentile_95","NO","15.1530944366232","9.81056864256338","3.07560744575843","16.519764727377","-0.159554517513302","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.00360765916645248","9.67995515217649","2.96049674794148","NO"
"G126","I_half_midpoint","W_area_10_90","S_area_positive","NO","0.0408459357238044","0.0371865872570064","0.0298928047034565","0.0103663516137408","0.00156705614740759","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0807547394824577","-0.0934269031298825","-0.0852178931134856","YES"
"G127","I_half_midpoint","W_area_10_90","S_area_core","NO","0.10638368983754","0.0605259126622806","0.0928174511728223","0.0817200500401679","0.00154959543147844","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0635155141189884","-0.0700875777246083","-0.0222932466441198","YES"
"G128","I_half_midpoint","W_area_10_90","S_smoothed_peak_across_T","NO","0.0964909980558576","0.105992812493332","0.0915453357655183","0.0453191293814488","0.00301246884938149","-0.186476021029006","0.557006262119793","14","8","6","NaN","2.06306205646803","2.14285714285714","0.0221758619540487","-0.0246206778935572","-0.0235653620514238","YES"
"G129","I_half_midpoint","W_half_left_right_sum","S_peak_old","NO","0.108667884426011","0.120597751554713","0.111817482715767","0.09658825621116","0.00040933641060778","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.0281667962705674","-0.0100157388321756","-0.00329321510117482","YES"
"G130","I_half_midpoint","W_half_left_right_sum","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G131","I_half_midpoint","W_half_left_right_sum","S_top2_mean","NO","0.135623310293012","0.145638951052533","0.162044690504765","0.053987635582113","0.00366446669638784","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.0221758064365963","0.0150254606656441","0.0469339926878226","NO"
"G132","I_half_midpoint","W_half_left_right_sum","S_top3_mean","NO","0.159127470047063","0.177518414419982","0.181611950872036","0.0439160905208498","0.00509803314986715","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.0206326686722723","0.0469049240330935","0.0665012530550944","NO"
"G133","I_half_midpoint","W_half_left_right_sum","S_percentile_95","NO","14.1978802464257","9.80583686762044","3.35712725313864","15.645023906326","-0.159417503676931","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.00360765916645248","9.67522337723355","3.2420165553217","NO"
"G134","I_half_midpoint","W_half_left_right_sum","S_area_positive","NO","0.0475921290088076","0.0462620423803456","0.0541327244738187","0.010625461860603","0.00171426773153121","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.0807547394824577","-0.0843514480065432","-0.0609779733431234","YES"
"G135","I_half_midpoint","W_half_left_right_sum","S_area_core","NO","0.1305943844271","0.0905091332669641","0.164635937648177","0.0814743871788228","0.00286265266665825","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.0635155141189884","-0.0401043571199247","0.0495252398312351","NO"
"G136","I_half_midpoint","W_half_left_right_sum","S_smoothed_peak_across_T","NO","0.110624106711127","0.122184746628909","0.120712115966617","0.0405315534291635","0.00322966919742344","-0.634888444106133","0.771371823456289","14","8","6","NaN","2.06306205646803","1.62110158957085","0.0221758619540487","-0.00842874375797938","0.0056014181496748","NO"
"G137","I_half_midpoint","W_smoothed_across_T","S_peak_old","NO","0.113850115825103","0.120337579051221","0.0964728069011022","0.105872863202053","2.62166302901212E-05","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.0281667962705674","-0.010275911335668","-0.0186378909158399","YES"
"G138","I_half_midpoint","W_smoothed_across_T","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G139","I_half_midpoint","W_smoothed_across_T","S_top2_mean","NO","0.136206685871785","0.144508934643145","0.131304318970012","0.0439936554667737","0.0046748462665101","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.0221758064365963","0.0138954442562558","0.01619362115307","NO"
"G140","I_half_midpoint","W_smoothed_across_T","S_top3_mean","NO","0.161144549068168","0.177137773469158","0.147110691405652","0.0328974708247416","0.00615222607351279","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.0206326686722723","0.0465242830822687","0.03199999358871","NO"
"G141","I_half_midpoint","W_smoothed_across_T","S_percentile_95","NO","14.4184908817967","9.27900502457554","3.16170344526921","15.9031143320186","-0.169185637379622","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.00360765916645248","9.14839153418865","3.04659274745227","NO"
"G142","I_half_midpoint","W_smoothed_across_T","S_area_positive","NO","0.0477404069654379","0.0460383499667601","0.0442787538154649","0.00816036156884686","0.00186994814273434","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.0807547394824577","-0.0845751404201287","-0.0708319440014772","YES"
"G143","I_half_midpoint","W_smoothed_across_T","S_area_core","NO","0.127973237418523","0.085639632475209","0.14489540541097","0.0775850272581226","0.00297405029643563","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.0635155141189884","-0.0449738579116799","0.0297847075940283","NO"
"G144","I_half_midpoint","W_smoothed_across_T","S_smoothed_peak_across_T","NO","0.11208213171735","0.120294057597052","0.0983964268723967","0.0334228321826735","0.00402655689280884","-0.568670538968401","0.774677177936921","14","8","6","NaN","2.06306205646803","1.39165033267898","0.0221758619540487","-0.0103194327898369","-0.0167142709445454","YES"
"G145","I_centroid_positive","W_FWHM_crossing","S_peak_old","NO","0.126968009133098","0.125110328024696","0.109152796543479","0.0794813644067689","0.00198184130148424","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0281667962705674","-0.00550316236219325","-0.00595790127346345","YES"
"G146","I_centroid_positive","W_FWHM_crossing","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G147","I_centroid_positive","W_FWHM_crossing","S_top2_mean","NO","0.171676924953628","0.173350276388135","0.15515956393243","0.0664084116845864","0.00516860162136426","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0221758064365963","0.0427367860012459","0.0400488661154875","NO"
"G148","I_centroid_positive","W_FWHM_crossing","S_top3_mean","NO","0.218269763056821","0.234732582020889","0.181281178452701","0.0591822058272403","0.00790542313845807","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0206326686722723","0.104119091634","0.0661704806357589","NO"
"G149","I_centroid_positive","W_FWHM_crossing","S_percentile_95","NO","12.7868527049843","10.4796933311567","3.02393541378112","14.638029975586","-0.140469471622557","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.00360765916645248","10.3490798407698","2.90882471596418","NO"
"G150","I_centroid_positive","W_FWHM_crossing","S_area_positive","NO","0.0615805007768744","0.0620850926719431","0.0513476596380338","0.0146960319023082","0.0023222024029004","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0807547394824577","-0.0685283977149458","-0.0637630381789083","YES"
"G151","I_centroid_positive","W_FWHM_crossing","S_area_core","NO","0.154057579757369","0.129947554647045","0.150764205209581","0.0880863066182938","0.00398484989220194","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0635155141189884","-0.000665935739843748","0.0356535073926387","NO"
"G152","I_centroid_positive","W_FWHM_crossing","S_smoothed_peak_across_T","NO","0.125775084852845","0.124576453859108","0.114236966537695","0.0478760890033792","0.00353873508950059","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0221758619540487","-0.00603703652778133","-0.000873731279246656","YES"
"G153","I_centroid_positive","W_sigma_positive","S_peak_old","NO","0.0804396133358662","0.0404858829772063","0.0819381307270543","0.0685087810463984","0.000845065652217869","-1.15261155363472","1.56948811638229","14","8","6","0.499328244284445","2.03992566893205","0.478225275639016","0.0262890098525296","-0.0901276074096826","-0.0331725670898878","YES"
"G154","I_centroid_positive","W_sigma_positive","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G155","I_centroid_positive","W_sigma_positive","S_top2_mean","NO","0.0838697434134582","0.0362438877818944","0.0828093416086632","0.0743174128391972","0.000127281767208026","-1.15261155363472","1.56948811638229","14","8","6","0.663552178578786","2.03992566893205","0.478225275639016","0.0206974193408232","-0.0943696026049944","-0.0323013562082789","YES"
"G156","I_centroid_positive","W_sigma_positive","S_top3_mean","NO","0.0927389624303276","0.0357258837697238","0.0972511283877439","0.0642828665469772","0.00136056222715733","-1.15261155363472","1.56948811638229","14","8","6","1.88904156608373","2.03992566893205","0.478225275639016","0.0192571574274541","-0.0948876066171651","-0.0178595694291982","YES"
"G157","I_centroid_positive","W_sigma_positive","S_percentile_95","NO","14.8373971132336","8.68872101967068","2.80467152391868","15.8133366354808","-0.102133483826385","-1.15261155363472","1.56948811638229","14","8","6","5.88323324137005","2.03992566893205","0.478225275639016","0.00336714855535564","8.55810752928379","2.68956082610174","NO"
"G158","I_centroid_positive","W_sigma_positive","S_area_positive","NO","0.025479972350051","0.00956836432648808","0.0263651821048709","0.0153765861864123","0.000609978133744214","-1.15261155363472","1.56948811638229","14","8","6","0.332821806541379","2.03992566893205","0.478225275639016","0.0753710901836272","-0.121045126060401","-0.0887455157120712","YES"
"G159","I_centroid_positive","W_sigma_positive","S_area_core","NO","0.0815062792713594","0.0377102686778364","0.0907505901453165","0.0795453451817341","8.34111122645087E-05","-1.15261155363472","1.56948811638229","14","8","6","NaN","1.60902577059729","0.454164922922247","0.0635155141189884","-0.0929032217090525","-0.0243601076716256","YES"
"G160","I_centroid_positive","W_sigma_positive","S_smoothed_peak_across_T","NO","0.0787491247211815","0.0457522656434977","0.0690637633675","0.0583727291306643","0.000772368991033209","-1.15261155363472","1.56948811638229","14","8","6","0.148567043480883","2.03992566893205","0.478225275639016","0.0206974711571122","-0.0848612247433911","-0.0460469344494421","YES"
"G161","I_centroid_positive","W_area_20_80","S_peak_old","NO","0.120822997288088","0.0537689833064676","0.175679969477967","0.135894859100928","-0.00160506465159775","-0.663076509798952","0.86848088672428","14","8","6","0.577855547710882","2.03992566893205","2","0.0262890098525296","-0.0768445070804213","0.0605692716610252","NO"
"G162","I_centroid_positive","W_area_20_80","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G163","I_centroid_positive","W_area_20_80","S_top2_mean","NO","0.116172980515407","0.0507320530732825","0.174166229378696","0.067831718106799","0.00260452857456241","-0.663076509798952","0.86848088672428","14","8","6","0.778078189098438","2.03992566893205","2","0.0206974193408232","-0.0798814373136064","0.0590555315617535","NO"
"G164","I_centroid_positive","W_area_20_80","S_top3_mean","NO","0.151325462950769","0.0465470768645848","0.224876613919495","0.0841883458723424","0.00407433089705139","-0.663076509798952","0.86848088672428","14","8","6","2.11595685362111","2.03992566893205","2","0.0192571574274541","-0.0840664135223041","0.109765916102552","NO"
"G165","I_centroid_positive","W_area_20_80","S_percentile_95","NO","14.185274095969","9.34643591962875","3.92616162549014","15.2667815101773","-0.099090288945499","-0.663076509798952","0.86848088672428","14","8","6","8.33002923134498","2.03992566893205","2","0.00336714855535564","9.21582242924186","3.8110509276732","NO"
"G166","I_centroid_positive","W_area_20_80","S_area_positive","NO","0.0426425445796418","0.0120022088238794","0.057701073918521","0.0237456804457713","0.00118101739372381","-0.663076509798952","0.86848088672428","14","8","6","0.386528806426009","2.03992566893205","2","0.0753710901836272","-0.118611281563009","-0.0574096238984211","YES"
"G167","I_centroid_positive","W_area_20_80","S_area_core","NO","0.100718494930814","0.03466005781752","0.122153628712838","0.062408238378686","0.00267937315282146","-0.663076509798952","0.86848088672428","14","8","6","NaN","1.60902577059729","2.14285714285714","0.0635155141189884","-0.0959534325693689","0.00704293089589579","NO"
"G168","I_centroid_positive","W_area_20_80","S_smoothed_peak_across_T","NO","0.10979814473381","0.0591596292183134","0.158473107288284","0.0557613112084519","0.00271171607259962","-0.663076509798952","0.86848088672428","14","8","6","0.226179397540988","2.03992566893205","2","0.0206974711571122","-0.0714538611685755","0.0433624094713418","NO"
"G169","I_centroid_positive","W_area_10_90","S_peak_old","NO","0.0796184830402291","0.0421104826836475","0.108584450544777","0.0716371643236262","0.000480174787771473","-0.442051006532635","0.521088532034568","14","8","6","0.577855547710882","2.03992566893205","2","0.0262890098525296","-0.0885030077032414","-0.00652624727216548","YES"
"G170","I_centroid_positive","W_area_10_90","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G171","I_centroid_positive","W_area_10_90","S_top2_mean","NO","0.088105792293485","0.0431296601679109","0.123800379190442","0.0736056103133933","0.000854948330488547","-0.442051006532635","0.521088532034568","14","8","6","0.778078189098438","2.03992566893205","2","0.0206974193408232","-0.0874838302189779","0.00868968137350032","NO"
"G172","I_centroid_positive","W_area_10_90","S_top3_mean","NO","0.103595946178539","0.0625043660083291","0.133225324118808","0.0631848789898107","0.00262843673971823","-0.442051006532635","0.521088532034568","14","8","6","2.11595685362111","2.03992566893205","2","0.0192571574274541","-0.0681091243785598","0.0181146263018662","NO"
"G173","I_centroid_positive","W_area_10_90","S_percentile_95","NO","14.2969686943197","8.86037726598723","3.05085317518207","15.8468701183767","-0.154708401835398","-0.442051006532635","0.521088532034568","14","8","6","8.33002923134498","2.03992566893205","2","0.00336714855535564","8.72976377560034","2.93574247736513","NO"
"G174","I_centroid_positive","W_area_10_90","S_area_positive","NO","0.0306310543688962","0.0170925774350087","0.0375513249712624","0.0153005070794616","0.000963098932850581","-0.442051006532635","0.521088532034568","14","8","6","0.386528806426009","2.03992566893205","2","0.0753710901836272","-0.11352091295188","-0.0775593728456797","YES"
"G175","I_centroid_positive","W_area_10_90","S_area_core","NO","0.0862358344240717","0.0541463105334747","0.0878032213260625","0.0813837771959741","0.000399671602290111","-0.442051006532635","0.521088532034568","14","8","6","NaN","1.60902577059729","2.14285714285714","0.0635155141189884","-0.0764671798534142","-0.0273074764908796","YES"
"G176","I_centroid_positive","W_area_10_90","S_smoothed_peak_across_T","NO","0.0827683415537282","0.0450517654284299","0.114611690408988","0.0573956622246795","0.00126344543453998","-0.442051006532635","0.521088532034568","14","8","6","0.226179397540988","2.03992566893205","2","0.0206974711571122","-0.085561724958459","-0.00049900740795436","YES"
"G177","I_centroid_positive","W_half_left_right_sum","S_peak_old","NO","0.126968009133098","0.125110328024696","0.109152796543479","0.0794813644067689","0.00198184130148424","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0281667962705674","-0.00550316236219325","-0.00595790127346345","YES"
"G178","I_centroid_positive","W_half_left_right_sum","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G179","I_centroid_positive","W_half_left_right_sum","S_top2_mean","NO","0.171676924953628","0.173350276388135","0.15515956393243","0.0664084116845864","0.00516860162136426","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0221758064365963","0.0427367860012459","0.0400488661154875","NO"
"G180","I_centroid_positive","W_half_left_right_sum","S_top3_mean","NO","0.218269763056821","0.234732582020889","0.181281178452701","0.0591822058272403","0.00790542313845807","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0206326686722723","0.104119091634","0.0661704806357589","NO"
"G181","I_centroid_positive","W_half_left_right_sum","S_percentile_95","NO","12.7868527049843","10.4796933311567","3.02393541378112","14.638029975586","-0.140469471622557","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.00360765916645248","10.3490798407698","2.90882471596418","NO"
"G182","I_centroid_positive","W_half_left_right_sum","S_area_positive","NO","0.0615805007768744","0.0620850926719431","0.0513476596380338","0.0146960319023082","0.0023222024029004","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0807547394824577","-0.0685283977149458","-0.0637630381789083","YES"
"G183","I_centroid_positive","W_half_left_right_sum","S_area_core","NO","0.154057579757369","0.129947554647045","0.150764205209581","0.0880863066182938","0.00398484989220194","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0635155141189884","-0.000665935739843748","0.0356535073926387","NO"
"G184","I_centroid_positive","W_half_left_right_sum","S_smoothed_peak_across_T","NO","0.125775084852845","0.124576453859108","0.114236966537695","0.0478760890033792","0.00353873508950059","-1.1088280153575","0.729803069756403","14","8","6","NaN","1.60902577059729","1.62110158957085","0.0221758619540487","-0.00603703652778133","-0.000873731279246656","YES"
"G185","I_centroid_positive","W_smoothed_across_T","S_peak_old","NO","0.115014037105659","0.103938988575365","0.0889023678691122","0.0988698010853822","-2.3468971402027E-05","-1.14015287313916","0.724723258793481","14","8","6","0.578036043679994","2.03992566893205","1.32950980725086","0.0262890098525296","-0.0266745018115235","-0.0262083299478299","YES"
"G186","I_centroid_positive","W_smoothed_across_T","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G187","I_centroid_positive","W_smoothed_across_T","S_top2_mean","NO","0.152640471749868","0.149571053209507","0.118140267482336","0.05419690598479","0.00463487562612591","-1.14015287313916","0.724723258793481","14","8","6","0.779721667281482","2.03992566893205","1.32950980725086","0.0206974193408232","0.018957562822618","0.00302956966539389","NO"
"G188","I_centroid_positive","W_smoothed_across_T","S_top3_mean","NO","0.197628003020996","0.209603860718988","0.140108240563193","0.0493682930936472","0.00715127930892412","-1.14015287313916","0.724723258793481","14","8","6","2.10801414421839","2.03992566893205","1.32950980725086","0.0192571574274541","0.0789903703320989","0.0249975427462513","NO"
"G189","I_centroid_positive","W_smoothed_across_T","S_percentile_95","NO","12.0339771618293","9.32065774464009","2.86800284615285","14.3755323023342","-0.16749555102794","-1.14015287313916","0.724723258793481","14","8","6","8.6465749432205","2.03992566893205","1.32950980725086","0.00336714855535564","9.1900442542532","2.75289214833591","NO"
"G190","I_centroid_positive","W_smoothed_across_T","S_area_positive","NO","0.0561311612125821","0.0554608835052209","0.0395190411154649","0.0125671317614723","0.00210266778081704","-1.14015287313916","0.724723258793481","14","8","6","0.386940012155709","2.03992566893205","1.32950980725086","0.0753710901836272","-0.0751526068816679","-0.0755916567014772","YES"
"G191","I_centroid_positive","W_smoothed_across_T","S_area_core","NO","0.143387711186907","0.118417445388998","0.12970725235775","0.077302187225792","0.0039429029240072","-1.14015287313916","0.724723258793481","14","8","6","NaN","1.60902577059729","1.39165033267898","0.0635155141189884","-0.0121960449978913","0.0145965545408074","NO"
"G192","I_centroid_positive","W_smoothed_across_T","S_smoothed_peak_across_T","NO","0.110648026352886","0.100645795736128","0.0877861378172712","0.0417741377666793","0.00303296561853625","-1.14015287313916","0.724723258793481","14","8","6","0.237779299594719","2.03992566893205","1.32950980725086","0.0206974711571122","-0.0299676946507607","-0.0273245599996709","YES"
"G193","I_median_area","W_FWHM_crossing","S_peak_old","NO","0.131083282608401","0.130613490386889","0.115110697816942","0.151504177039419","-0.00312498267054814","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0281667962705674","0","0","NO"
"G194","I_median_area","W_FWHM_crossing","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G195","I_median_area","W_FWHM_crossing","S_top2_mean","NO","0.185718765742469","0.179847884545463","0.166115482198153","0.182603124890435","-0.000752865951243881","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0221758064365963","0.0492343941585744","0.0510047843812111","NO"
"G196","I_median_area","W_FWHM_crossing","S_top3_mean","NO","0.231890850048409","0.241325140883953","0.191905613723478","0.207810091528419","0.00149043098555618","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0206326686722723","0.110711650497064","0.0767949159065357","NO"
"G197","I_median_area","W_FWHM_crossing","S_percentile_95","NO","12.6315241264923","10.4073053443754","3.02482680209343","14.7004447002768","-0.167064410093223","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.00360765916645248","10.2766918539885","2.90971610427649","NO"
"G198","I_median_area","W_FWHM_crossing","S_area_positive","NO","0.0654723617150496","0.0637399219885966","0.0555497300047689","0.0549736444582289","0.000750317496606409","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0807547394824577","-0.0668735683982923","-0.0595609678121732","YES"
"G199","I_median_area","W_FWHM_crossing","S_area_core","NO","0.158260688685582","0.131426969043083","0.156798812523809","0.123641385375447","0.00241709407373078","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0635155141189884","0.000813478656194216","0.0416881147068664","NO"
"G200","I_median_area","W_FWHM_crossing","S_smoothed_peak_across_T","NO","0.137871004317985","0.130363789772021","0.122663608921502","0.148549022607671","-0.00262185410094365","-1.08548729382516","0.814115470368867","14","8","6","NaN","1.78571428571429","1.62110158957085","0.0221758619540487","-0.000249700614868176","0.00755291110455952","NO"
"G201","I_median_area","W_sigma_positive","S_peak_old","NO","0.0903945492577967","0.0461226268045856","0.105151425210681","0.156577161376466","-0.00691737075692109","-0.869139184243007","1.8071648327254","14","8","6","0.63107066630687","2.33333333333333","0.478225275639016","0.0262890098525296","-0.0844908635823033","-0.00995927260626063","YES"
"G202","I_median_area","W_sigma_positive","S_peak_quadratic","NO","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0","0","0","NaN","NaN","NaN","NaN","NaN","NaN","NO"
"G203","I_median_area","W_sigma_positive","S_top2_mean","NO","0.102805091890736","0.0454591580131073","0.118918613413496","0.161557859370548","-0.0102120552087205","-0.869139184243007","1.8071648327254","14","8","6","0.86502639675105","2.33333333333333","0.478225275639016","0.0206974193408232","-0.0851543323737815","0.00380791559655434","NO"
"G204","I_median_area","W_sigma_positive","S_top3_mean","NO","0.114106886828096","0.0567578647195341","0.134678864884834","0.185061760428236","-0.00894555688115277","-0.869139184243007","1.8071648327254","14","8","6","2.26205744721614","2.33333333333333","0.478225275639016","0.0192571574274541","-0.0738556256673547","0.0195681670678915","NO"
"G205","I_median_area","W_sigma_positive","S_percentile_95","NO","14.9257923780172","8.82931609402151","2.69400168894117","15.7299270449695","-0.0822398039490135","-0.869139184243007","1.8071648327254","14","8","6","5.66201129537056","2.33333333333333","0.478225275639016","0.00336714855535564","8.69870260363462","2.57889099112423","NO"
