"run_id","module","snapshot_has_entry","snapshot_linkage_present","coverage_status","notes"
"run_2026_03_13_082753_switching_relaxation_bridge_robustness_a","cross_experiment","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_13_090347_relaxation_switching_bridge_visualizatio","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_111242_motion_activity_comparison","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_111257_barrier_observable_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_111303_activation_coordinate_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_112143_barrier_observable_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_112155_switching_geometry_diagnostics","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_115111_AX_functional_relation_analysis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_115401_AX_functional_relation_analysis","cross_experiment","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_13_121414_AX_power_law_exponent_summary","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_121740_aging_timescale_bridge","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_122404_aging_timescale_bridge","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_123230_AX_scaling_temperature_robustness","cross_experiment","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_13_152008_switching_effective_observables","switching","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_13_153214_switching_joule_heating_null_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_153844_switching_joule_heating_null_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_154252_switching_joule_heating_null_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_13_160239_switching_joule_heating_null_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_063231_switching_dynamical_susceptibility","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_070731_tri_scaling_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_070929_tri_scaling_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_071151_tri_scaling_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_071722_tri_scaling_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_073402_TRI_cross_temperature_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_073850_TRI_clock_consistency_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_074027_TRI_clock_consistency_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_074415_TRI_clock_consistency_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_074613_aging_clock_ratio_analysis","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_074701_TRI_clock_consistency_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_075006_TRI_clock_consistency_test","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_111741_aging_switching_clock_bridge","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_121504_switching_susceptibility_ridge_motion_te","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_121511_switching_chi_shift_shape_decomposition","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_121519_switching_dyn_susc_robustness_audit","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_122017_switching_susceptibility_ridge_motion_te","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_130940_clock_ratio_temperature_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_131154_aging_dip_switching_shape_link","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_131220_clock_ratio_temperature_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_131230_switching_shape_sector_vs_collapse_asymm","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_131833_aging_dip_switching_shape_link","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_131833_clock_ratio_temperature_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_132243_aging_dip_switching_shape_link","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_132250_clock_ratio_temperature_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_132559_clock_ratio_temperature_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_132600_aging_dip_switching_shape_link","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_133454_clock_ratio_temperature_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_152820_clock_ratio_lower_support_audit","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_161801_switching_dynamic_shape_mode","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_200522_switching_residual_collapse_verification","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_200723_switching_residual_collapse_verification","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_200939_switching_residual_collapse_verification","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_210205_switching_ridge_susceptibility_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_210347_switching_translation_mode_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_210551_switching_ridge_susceptibility_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_212255_switching_ridge_motion_decomposition","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_214124_switching_a1_model_scan","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_214125_switching_a1_single_derivative_scan","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_222708_switching_a1_model_scan","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_14_225930_switching_a1_static_vs_dynamic_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_131431_switching_a1_vs_dX_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_133614_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_134104_switching_a1_vs_logdS_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_172302_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_172302_switching_a1_vs_logdS_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_172420_switching_a1_vs_logdS_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_172539_switching_a1_vs_logdS_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_200404_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_200623_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_202022_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_205458_switching_a1_vs_curvature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_205800_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_205938_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_210111_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_210315_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_210701_effective_observables_catalog","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_211022_switching_a1_vs_curvature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_212718_switching_a1_vs_curvature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_221649_switching_a1_amplitude_response_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_222144_switching_a1_amplitude_response_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_225310_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_225418_switching_ridge_temperature_susceptibili","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_225725_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_225730_switching_ridge_temperature_susceptibili","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_225834_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_230047_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_230257_switching_a1_integral_consistency_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_230258_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_230302_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_230935_switching_a1_integral_consistency_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_230936_switching_a1_integral_consistency_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_231316_switching_ridge_temperature_susceptibili","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_231424_switching_ridge_temperature_susceptibili","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_15_235644_observable_physical_quantity_audit","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_003331_creep_activation_scaling","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_003621_creep_activation_scaling","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_004449_switching_a1_integral_consistency_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_004449_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_004456_creep_activation_scaling","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_010353_switching_creep_barrier_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_011733_switching_activation_signature_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_012510_switching_creep_barrier_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_014254_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_014335_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_014636_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_014951_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015033_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015222_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015319_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015338_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015437_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015455_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015536_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015541_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015648_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015731_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015738_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_015956_switching_ridge_susceptibility_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_020941_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_021030_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_021331_switching_ridge_curvature_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_021808_switching_a1_vs_mobility_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_021947_switching_ridge_susceptibility_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_022315_switching_ridge_susceptibility_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_023247_switching_ridge_susceptibility_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_023652_aging_clock_ratio_temperature_scaling","aging","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_16_024004_relaxation_temperature_scaling_test","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_024719_relaxation_temperature_scaling_test","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_025004_relaxation_temperature_scaling_test","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_080251_relaxation_temperature_scaling_test","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_080409_relaxation_temperature_scaling_test","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_080603_relaxation_temperature_scaling_test","relaxation","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_16_110426_observable_catalog_completion","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_110455_observable_catalog_completion","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_110547_observable_catalog_completion","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_110632_observable_catalog_completion","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_145120_observable_physics_reduction","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_145158_observable_physics_reduction","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_145913_observable_physics_completeness_audit","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_150042_observable_physics_completeness_audit","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_151335_observable_basis_sufficiency_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_151417_observable_basis_sufficiency_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_151440_observable_basis_sufficiency_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_151513_observable_basis_sufficiency_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_152954_observable_basis_sufficiency_robustness","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_153030_observable_basis_sufficiency_robustness","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_153106_observable_basis_sufficiency_robustness","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_173124_R_X_reconciliation_analysis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_173235_R_X_reconciliation_analysis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_16_173307_R_X_reconciliation_analysis","cross_experiment","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_17_062756_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_062942_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_063053_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_063154_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_063312_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_063546_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_063802_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_063903_phase_diagram_synthesis","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_070309_repository_documentation","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_070502_repository_documentation","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_070643_repository_documentation","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_070830_repository_documentation","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_071027_repository_documentation","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_17_071311_observable_naming_update","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_001750_a_observable_export","relaxation","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_001750_r_observable_export","aging","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_001750_x_observable_export","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_013049_x_observable_export_corrected","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_075347_x_single_observable_residual_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_080529_x_single_observable_residual_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_080734_x_single_observable_residual_test_corrected","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_091015_dimensionless_constrained_basin_scan","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_091808_dimensionless_constrained_basin_scan","cross_experiment","1","TRUE","COVERED","At least one snapshot linkage field populated or snapshot_has_entry truthy."
"run_2026_03_22_131251_switching_panel_f","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_22_192628_switching_panel_f","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_23_162548_x_necessity_tests","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_23_171127_basin_scan","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_23_171742_basin_scan","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_23_171749_svd_projection_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_23_172510_svd_projection_test","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_23_185109_functional_equivalence","cross_experiment","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013511_switching_width_roughness_competition_te","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013514_x_vs_r_predictor_comparison","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013516_switching_width_roughness_competition_te","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013517_x_vs_r_predictor_comparison","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013519_switching_threshold_residual_structure","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013524_switching_threshold_residual_structure","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_013645_switching_creep_scaling_test","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_014228_switching_threshold_residual_structure","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_014456_switching_width_roughness_competition_te","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_014506_switching_width_roughness_competition_te","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_023500_switching_width_restricted_window_analysis","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
"run_2026_03_24_210607_switching_barrier_distribution_from_map","switching","0","FALSE","MISSING","No truthy snapshot_has_entry and no non-empty other snapshot_* fields."
