"a","b","c","pearson_A","spearman_A","deltaT_peak","loo_min_pearson","loo_min_spearman","source","score_basic"
"1.25","0.5","0.5","0.908584477255715","0.92967032967033","0","0.890556672367079","0.912087912087912","computed_coarse_extension","0.926071293034746"
"1","1.5","1.75","0.929367205380862","0.982417582417582","2","0.916987020033034","0.978021978021978","computed_coarse_extension","0.926053719467019"
"0.75","1.25","1","0.939789732865789","0.964835164835165","2","0.928356712405645","0.956043956043956","computed_coarse_extension","0.925300570033173"
"0.5","1","0.75","0.938519488702953","0.964835164835165","2","0.928145218672246","0.956043956043956","computed_coarse_extension","0.924877198037643"
"1.25","1.75","1.25","0.931796898328337","0.973626373626374","2","0.918416568161884","0.967032967032967","computed_coarse_extension","0.923991613900109"
"1.25","1.75","1.75","0.925457114275975","0.982417582417582","2","0.911978368452496","0.978021978021978","computed_coarse_extension","0.923878961819446"
"1.75","2","1","0.939843365246458","0.96043956043956","2","0.928160092995039","0.950549450549451","computed_coarse_extension","0.923738874326791"
"1.5","2","1.5","0.925426692847914","0.982417582417582","2","0.910855529114211","0.978021978021978","computed_coarse_extension","0.92364526752337"
"2","0.5","1","0.910218954073561","0.916483516483516","0","0.897305743376994","0.895604395604396","computed_coarse_extension","0.923296065666698"
"1.5","1.75","0.75","0.936869946824181","0.96043956043956","2","0.925558431841943","0.950549450549451","computed_coarse_extension","0.922326516569489"
"1.5","0.75","0.5","0.900857930965346","0.92967032967033","0","0.880960214897623","0.912087912087912","computed_coarse_extension","0.921834037653744"
"1.25","1.25","0.5","0.941172609177816","0.951648351648352","2","0.930890972056126","0.93956043956044","computed_coarse_extension","0.921606900241493"
"1.5","2","1.75","0.921251236614548","0.982417582417582","2","0.906605377166274","0.978021978021978","computed_coarse_extension","0.921542600263773"
"1.5","2","1.25","0.926892023037293","0.973626373626374","2","0.912566396085667","0.967032967032967","computed_coarse_extension","0.921350116897552"
"0.75","1","0.5","0.943434501603554","0.942857142857143","2","0.934337882140091","0.928571428571429","computed_coarse_extension","0.919897926909084"
"1","1.5","1","0.93494","0.95604","2","0.92271","0.94505","reused_stability_27","0.919638"
"2","2","0.75","0.937340262970183","0.951648351648352","2","0.925508529978394","0.93956043956044","computed_coarse_extension","0.919380707963657"
"0.75","1.25","0.75","0.933225587673363","0.956043956043956","2","0.922186794179975","0.945054945054945","computed_coarse_extension","0.919020419753389"
"1.5","2","2","0.915265774903873","0.982417582417582","2","0.900702933085333","0.978021978021978","computed_coarse_extension","0.918566472934382"
"0.5","1.25","1.75","0.914729674085658","0.982417582417582","2","0.897916199685003","0.978021978021978","computed_coarse_extension","0.917848296008852"
"1.25","1.75","1","0.929689333443118","0.956043956043956","2","0.916636196258661","0.945054945054945","computed_coarse_extension","0.916849423900052"
"0.75","1.5","1.75","0.911310103558324","0.982417582417582","2","0.893713888234901","0.978021978021978","computed_coarse_extension","0.915981962560631"
"1.5","1.5","0.5","0.92948","0.95165","2","0.91745","0.93956","reused_stability_27","0.9154115"
"0.5","1.25","2","0.909565504305194","0.982417582417582","2","0.892309581304211","0.978021978021978","computed_coarse_extension","0.915177721398554"
"1","1.25","0.5","0.933774656542965","0.942857142857143","2","0.923075765227846","0.928571428571429","computed_coarse_extension","0.914747550008459"
"0.5","1.25","1.25","0.919587798772125","0.964835164835165","2","0.904325666744187","0.956043956043956","computed_coarse_extension","0.914433780672783"
"1","1.75","1.75","0.907540727225857","0.982417582417582","2","0.889096185107235","0.978021978021978","computed_coarse_extension","0.913927609035358"
"0.5","1.25","1.5","0.918322187103241","0.964835164835165","2","0.902168177437551","0.956043956043956","computed_coarse_extension","0.91362259931079"
"0.75","1.5","2","0.906246175172239","0.982417582417582","2","0.888128342293345","0.978021978021978","computed_coarse_extension","0.913345674856495"
"0.75","1.5","1.25","0.915802419075137","0.964835164835165","2","0.899934512437458","0.956043956043956","computed_coarse_extension","0.91241993590234"
"1.75","2","0.75","0.92944126270931","0.942857142857143","2","0.917131699823673","0.928571428571429","computed_coarse_extension","0.912258718777528"
"1.75","0.5","0.75","0.890281554869492","0.916483516483516","0","0.869697921480832","0.895604395604396","computed_coarse_extension","0.911793281526245"
"1.25","2","1.75","0.903532873032257","0.982417582417582","2","0.884209554770888","0.978021978021978","computed_coarse_extension","0.911747926710009"
"0.75","1.5","1.5","0.91475635698773","0.964835164835165","2","0.897903192293599","0.956043956043956","computed_coarse_extension","0.911699853247346"
"0.75","1.5","1","0.913189476574962","0.964835164835165","2","0.898613592191025","0.956043956043956","computed_coarse_extension","0.911371869103001"
"1","1.75","2","0.902598269170978","0.982417582417582","2","0.88353600003151","0.978021978021978","computed_coarse_extension","0.911332834603749"
"1","1.5","0.75","0.927343585218884","0.942857142857143","2","0.91561481734581","0.928571428571429","computed_coarse_extension","0.911326039034827"
"1.75","1","0.5","0.890851063467841","0.912087912087912","0","0.869043019072564","0.89010989010989","computed_coarse_extension","0.910294692085634"
"1","1.75","1.25","0.91164164128926","0.964835164835165","2","0.895140885747271","0.956043956043956","computed_coarse_extension","0.91021297722854"
"2","0.75","0.75","0.88948483250499","0.912087912087912","0","0.868197958935056","0.89010989010989","computed_coarse_extension","0.909715810769278"
"1","1.75","1.5","0.91082366833541","0.964835164835165","2","0.893224154032896","0.956043956043956","computed_coarse_extension","0.90958423899951"
"1.75","1.75","0.5","0.918396895335302","0.951648351648352","2","0.904357955541371","0.93956043956044","computed_coarse_extension","0.909467582785788"
"1.5","2","1","0.924209632766917","0.942857142857143","2","0.910354968572261","0.928571428571429","computed_coarse_extension","0.909333883544527"
"1.25","2","2","0.898723603464352","0.982417582417582","2","0.878671794329688","0.978021978021978","computed_coarse_extension","0.909197593751397"
"1.25","1.75","0.75","0.921164005520448","0.942857142857143","2","0.908770068277597","0.928571428571429","computed_coarse_extension","0.908103215311654"
"1.25","2","1.5","0.906647044316818","0.964835164835165","2","0.888286749589547","0.956043956043956","computed_coarse_extension","0.907343770905262"
"1","1.75","1","0.908709500278537","0.956043956043956","2","0.89363468012336","0.945054945054945","computed_coarse_extension","0.905955170723617"
"0.75","1.25","0.5","0.916123844447604","0.942857142857143","2","0.902627520959196","0.928571428571429","computed_coarse_extension","0.90536265752612"
"1.5","2","0.75","0.914893804859804","0.942857142857143","2","0.901892514329801","0.928571428571429","computed_coarse_extension","0.904846644323901"
"1.25","2","1.25","0.907242937993678","0.956043956043956","2","0.890112398274987","0.945054945054945","computed_coarse_extension","0.904810745668485"
"2","1.75","0.5","0.911064360140122","0.947252747252747","2","0.895612022490883","0.934065934065934","computed_coarse_extension","0.903980174078675"
"2","2","0.5","0.90806599285882","0.951648351648352","2","0.892130617660714","0.93956043956044","computed_coarse_extension","0.903922844466712"
"1.25","1.5","0.5","0.924043851561134","0.925274725274725","2","0.911667347385821","0.906593406593407","computed_coarse_extension","0.903392778791658"
"2","1.25","0.5","0.880229117225027","0.907692307692308","0","0.856790993567446","0.884615384615385","computed_coarse_extension","0.903119241573305"
"1.25","2","1","0.904018375554926","0.942857142857143","2","0.88846639803132","0.928571428571429","computed_coarse_extension","0.898898792272742"
"0.5","1.5","1.75","0.890309084745778","0.964835164835165","2","0.868655440369857","0.956043956043956","computed_coarse_extension","0.898516121190012"
"1.5","1.75","0.5","0.914595552835648","0.925274725274725","2","0.900542949269678","0.906593406593407","computed_coarse_extension","0.898333409550784"
"0.75","1.75","1.5","0.888624250758154","0.964835164835165","2","0.86800031952028","0.956043956043956","computed_coarse_extension","0.89787964682381"
"0.75","1.75","1.75","0.88673822336227","0.964835164835165","2","0.864464030332094","0.956043956043956","computed_coarse_extension","0.896606580767407"
"0.5","1.5","2","0.886751522109194","0.964835164835165","2","0.863833348501833","0.956043956043956","computed_coarse_extension","0.896484434025432"
"1","2","1.5","0.88481832964973","0.964835164835165","2","0.8636917925245","0.956043956043956","computed_coarse_extension","0.895876165092127"
"1","1.5","0.5","0.90874","0.92527","2","0.89404","0.90659","reused_stability_27","0.8952745"
"1","2","1.75","0.882983892696394","0.964835164835165","2","0.860088256170955","0.956043956043956","computed_coarse_extension","0.894605126735417"
"0.75","1.75","2","0.883220982960097","0.964835164835165","2","0.859580032662802","0.956043956043956","computed_coarse_extension","0.894574609112897"
"1.25","2","0.75","0.894763797911805","0.942857142857143","2","0.879087023142377","0.928571428571429","computed_coarse_extension","0.894246544002017"
"1.75","2","0.5","0.905622528198757","0.925274725274725","2","0.889944129757604","0.906593406593407","computed_coarse_extension","0.893521738257302"
"1","2","2","0.879517877134256","0.964835164835165","2","0.855143737582212","0.956043956043956","computed_coarse_extension","0.892576418349027"
"1.25","1.75","0.5","0.901340766006947","0.925274725274725","2","0.885391656951919","0.906593406593407","computed_coarse_extension","0.891326715038622"
"1.5","2","0.5","0.894138012783096","0.925274725274725","2","0.876937191479453","0.906593406593407","computed_coarse_extension","0.887474995976973"
"0.5","1","0.5","0.92315","0.94286","4","0.91073","0.92857","reused_stability_27","0.879092"
"0.5","1.25","1","0.917302218771255","0.951648351648352","4","0.903220102154414","0.93956043956044","computed_coarse_extension","0.878911609139182"
"0.5","1.25","0.75","0.909273284112215","0.951648351648352","4","0.895092785506302","0.93956043956044","computed_coarse_extension","0.874877465411848"
"0.75","1.5","0.75","0.904704671236316","0.942857142857143","4","0.890102015818743","0.928571428571429","computed_coarse_extension","0.869431804534643"
"0.5","1.5","1.25","0.891763571617411","0.951648351648352","4","0.873507845045428","0.93956043956044","computed_coarse_extension","0.865307563571232"
"0.5","1.5","1.5","0.89224","0.95165","4","0.87213","0.93956","reused_stability_27","0.8651755"
"1.75","0.75","0.5","0.841444442747942","0.859340659340659","0","0.808997760768408","0.824175824175824","computed_coarse_extension","0.865002115747295"
"1.5","0.5","0.5","0.84248","0.85495","0","0.80975","0.81868","reused_stability_27","0.8639265"
"0.75","1.75","1.25","0.888102811205002","0.951648351648352","4","0.869455741241477","0.93956043956044","computed_coarse_extension","0.863398914686719"
"0.5","1.5","1","0.88764","0.95165","4","0.86983","0.93956","reused_stability_27","0.8633355"
"2","1","0.5","0.836881228608587","0.859340659340659","0","0.804252605983684","0.824175824175824","computed_coarse_extension","0.862684120548543"
"1","1.75","0.75","0.899808232541636","0.92967032967033","4","0.884695789162188","0.912087912087912","computed_coarse_extension","0.862266242979544"
"2","0.5","0.75","0.839335987759226","0.846153846153846","0","0.805636294991919","0.807692307692308","computed_coarse_extension","0.859081901479998"
"0.75","1.75","1","0.883943605241002","0.942857142857143","4","0.865946093713925","0.928571428571429","computed_coarse_extension","0.858372300315085"
"1","2","1.25","0.884246907816951","0.942857142857143","4","0.865227087080055","0.928571428571429","computed_coarse_extension","0.858319489761096"
"0.5","1.25","0.5","0.89096777088817","0.92967032967033","4","0.872613344321951","0.912087912087912","computed_coarse_extension","0.857197615515456"
"1","2","1","0.880054165548197","0.942857142857143","4","0.861830500465274","0.928571428571429","computed_coarse_extension","0.856382349757514"
"0.5","1.5","0.75","0.877721532303175","0.942857142857143","4","0.857303477467976","0.928571428571429","computed_coarse_extension","0.854777155184548"
"0.75","1.5","0.5","0.885928445078633","0.92967032967033","4","0.866835243640512","0.912087912087912","computed_coarse_extension","0.854530197636308"
"0.5","1.75","1.5","0.863796402893427","0.951648351648352","4","0.841366306145811","0.93956043956044","computed_coarse_extension","0.850489105174113"
"0.5","1.75","1.75","0.863402413532627","0.951648351648352","4","0.83858780245558","0.93956043956044","computed_coarse_extension","0.849815207627827"
"0.5","1.75","1.25","0.861809708736141","0.951648351648352","4","0.838982918705234","0.93956043956044","computed_coarse_extension","0.849416419438812"
"0.75","2","1.5","0.860396249846981","0.951648351648352","4","0.83767375072828","0.93956043956044","computed_coarse_extension","0.848730548176673"
"0.5","1.75","2","0.861385128850643","0.951648351648352","4","0.834508420851466","0.93956043956044","computed_coarse_extension","0.848394145902409"
"0.75","1.75","0.75","0.874058764552403","0.92967032967033","4","0.853305288901817","0.912087912087912","computed_coarse_extension","0.8482633025307"
"0.75","2","1.75","0.859948469628035","0.951648351648352","4","0.834731914797371","0.93956043956044","computed_coarse_extension","0.848007846924808"
"0.75","2","1.25","0.858510201866355","0.951648351648352","4","0.835544124942093","0.93956043956044","computed_coarse_extension","0.847738808625248"
"0.75","2","2","0.857906555161487","0.951648351648352","4","0.830523848012686","0.93956043956044","computed_coarse_extension","0.846553659227906"
"0.5","1.75","1","0.856250231504852","0.951648351648352","4","0.831706614145811","0.93956043956044","computed_coarse_extension","0.846293315357541"
"1","2","0.75","0.870211998135654","0.92967032967033","4","0.849083847043719","0.912087912087912","computed_coarse_extension","0.846264984234055"
"1","1.75","0.5","0.880647972412127","0.912087912087912","4","0.860739027250411","0.89010989010989","computed_coarse_extension","0.845572966404489"
"1.25","2","0.5","0.875335974072804","0.912087912087912","4","0.854579472335917","0.89010989010989","computed_coarse_extension","0.842747455919794"
"0.75","2","1","0.85313760395148","0.942857142857143","4","0.828387084176929","0.928571428571429","computed_coarse_extension","0.84161869802083"
"0.5","1.5","0.5","0.85786","0.92967","4","0.83274","0.91209","reused_stability_27","0.8392905"
"0.75","1.75","0.5","0.854541021880229","0.92967032967033","4","0.828960270334709","0.912087912087912","computed_coarse_extension","0.837538976015626"
"0.5","1.75","0.75","0.845128406660584","0.942857142857143","4","0.817655069771013","0.928571428571429","computed_coarse_extension","0.837069535952378"
"0.5","2","1.75","0.834826814067127","0.951648351648352","4","0.806590995024493","0.93956043956044","computed_coarse_extension","0.83484316630196"
"0.5","2","2","0.834210420196307","0.951648351648352","4","0.805187007392682","0.93956043956044","computed_coarse_extension","0.834377450614352"
"0.5","2","1.5","0.83388012381336","0.951648351648352","4","0.805024508559575","0.93956043956044","computed_coarse_extension","0.834245861932846"
"0.5","2","1.25","0.830660676215591","0.951648351648352","4","0.800640594956399","0.93956043956044","computed_coarse_extension","0.83240324493288"
"0.75","2","0.75","0.842385184977779","0.92967032967033","4","0.814644034525495","0.912087912087912","computed_coarse_extension","0.831028977783048"
"1","2","0.5","0.851027364883718","0.912087912087912","4","0.824946147333099","0.89010989010989","computed_coarse_extension","0.829528208162504"
"0.5","2","1","0.824071239230719","0.942857142857143","4","0.792133513542584","0.928571428571429","computed_coarse_extension","0.825648074477733"
"0.5","1.75","0.5","0.82483417808948","0.92967032967033","4","0.792516053393816","0.912087912087912","computed_coarse_extension","0.821338079490223"
"0.5","2","0.75","0.812337611624732","0.92967032967033","4","0.777396718210604","0.912087912087912","computed_coarse_extension","0.814565242514156"
"0.75","2","0.5","0.822900206773502","0.912087912087912","4","0.790311853830705","0.89010989010989","computed_coarse_extension","0.814163202028961"
"2","0.75","0.5","0.766744833146469","0.810989010989011","0","0.719977986921676","0.763736263736264","computed_coarse_extension","0.80786520117443"
"0.5","2","0.5","0.792400582353981","0.92967032967033","4","0.752809283182792","0.912087912087912","computed_coarse_extension","0.803666646727368"
"1.75","0.5","0.5","0.758677673401666","0.775824175824176","0","0.70903767894449","0.71978021978022","computed_coarse_extension","0.790949299347859"
"2","0.5","0.5","0.663792942706603","0.696703296703297","0","0.598806604602098","0.620879120879121","computed_coarse_extension","0.712745357578554"
